Tweet,etiqueta
Embajada de Catar en Cuba reconoce labor de profesionales de la salud vs COVID-19 https://t.co/tbPQDzuOFz,1.0
La respuesta económica de Europa al coronavirus | @ctxt_es  @Emiliodelape https://t.co/SHk5bhONsg,1.0
"Desde Federación Extremeña ASPACE queremos agradecer a @Fundacion_ONCE, @CERMIEx y @ConfeAspace por la donación de material sanitario de seguridad y prevención frente al Covid-19, para que nuestras entidades puedan seguir prestando sus servicios de forma segura. GRACIAS de ❤️ https://t.co/lQtpkXWeN9",1.0
"Eres sanitario, cuidando a personas positivas de covid, llevas 2 meses que cuando llegas a casa te metes en un habitación porque no sabes si puedes contagiar a tu familia, no hay test. Pero para el fútbol si hay test a la entrada y a la salida del partido, hay que joderse!!!!",1.0
"Esta época de la #COVID-19 nos está obligando a todos a replantearnos nuestros negocios. Para ayudar en eso, @eoi lanza un programa gratuito de asesoramiento online para la pyme del que formo parte en Madrid: https://t.co/HWxVSFaK3W",-1.0
COVID-19:  La ACPUA refuerza su compromiso con la calidad de las ciencias de la salud en Aragón https://t.co/7Pj3XcD2OA https://t.co/aFT5jvX19I,1.0
"@claussie06 @jorgedalessio Clau, hasta el momento no hay certeza de que en los alimentos se encuentre el virus covid-19. En los estudios realizados a alimentos ha salido negativo.",-1.0
"Debido a la negligencia estatal, en #Nicaragua se está muriendo un montón de gente por coronavirus. Cuidate, resguardate en tu casa y toma las medidas sanitarias y sociales. No permitas que familiares ni amistades tuyas se contagien. #Covid_19",-1.0
#Coronavirus Rusia 🇷🇺:  232.243 contagios  y ya  es el segundo país con más  casos en el mundo. Las muertes suman  2116,1.0
"@marianofake Pagaría por escuchar una conversacion entre la Ayuso y la Botella: - geneticamente estamos unidos a los latinos - relaxing cup of cafe con leche - la D del Covid es por diciembre - una pera es una pera, si juntas peras y manzanas... - semos muy gilipollas, no? - mucho reina",-1.0
"Todos los clubes tendrán que recortar el año que viene un 25% en salarios a sus jugadores. Y los grandes aún más, por las pérdidas previstas por COVID-19  Sabréis quién recibirá más palos y quién será el culpable y más criticado por ello? El de siempre. El Barça",-1.0
"@Inrecc @P_Bondurant @eldiarioes Eso es, el and se sabrá. En todo caso, el previo ya es muy feo de quien se espera ejemplaridad. Claro, que si nos parece procedente un festival político en medio del confinamiento o no sabemos el significado de COVID-19 y nos lo inventamos ante la audiencia, ¿qué podemos esperar?",-1.0
"""NA PROCURA DE FINANCIAMENTOS, Conversas con @SomosABANCA  e @afigalsgr"", organizada por @CCompostela en colaboración co @PazodeRaxoi, o noso Xefe de Zona, Rubén Iglesias Payo, da a coñecer as condicións do aval e da Línea Igape COVID-19 para #pemes e #autonomos. @galiciacrece https://t.co/ABT2x7CIRq",1.0
@martinvars Ojo. Casi todas las organizaciones internacionales han cometido en su momento errores con las fechas de las medidas. En su momento eso nos obligó a consolidar una tabla que vinculara medida a su publicación oficial. Se puede consultar aquí:  https://t.co/HX6KZbJVYl,-1.0
El #Covid_19 saca lo mejor y lo peor de las personas. La Dirección agradece al equipo del #hotel y otros directores su apoyo para mantener su aparthotel abierto donde aloja a #tripulaciones y  #enterradores desplazados que vinieron a #Madrid  @HotelSabatini,1.0
ATENCION!! ❗️❗️⬇️  La Comunidad abre mañana la solicitud de ayudas de vivienda para personas en vulnerabilidad por Covid https://t.co/jV71DU8Wp8 vía @epmadrid,1.0
"Me encanta tener que hacer un trabajo tipo póster de la fisiopatología del covid y que todo sea: 'podría', 'aun no está demostrado', 'se cree'... https://t.co/Hu0teos2XE",1.0
La propagación del Covid-19 se acelera de nuevo en Alemania al subir el promedio de contagios https://t.co/ksVit4W532,1.0
"Para los tontos sectarios... Ayuso no iba desencaminada, aunque se lió con las iniciales. Covid-19 significa... 2019! https://t.co/8ydZg8cg59",-1.0
Ayuso vive en un espacio de lujo cedido –CEDIDO– por Kike Sarasola desde que dio positivo por Covid-19.  Ahá.   ¿Y?,1.0
La red social de microblogging hará con la pandemia como ya actúa con los contenidos manipulados https://t.co/TY6CGzFzS9,-1.0
Principales ayudas y subvenciones en vigor en este mes de mayo de 2020 para autónomo y empresas. Toda la información aquí --&gt; https://t.co/jq7PNeuKr0,1.0
"Como siempre, en las crosis las mujeres llevamos la peor parte #CadaVezMasIguales? https://t.co/VALNbClxbf https://t.co/Xx0NNloDvX",-1.0
@Eva_Granados @el_pais Estas malalta i no de covid😅,1.0
"El impacto generado por el COVID-19 en los grupos de productores de Comercio Justo. de esta problematica se hablara este Miercoles 13 de mayo a las 16:00 horas, se realiza la primera Quincena de Comercio Justo en Alcampo. https://t.co/kQMWvAQxV8",1.0
"Para todos aquellos que todavía no tienen idea de la dimensión trágica en la que estamos. El número de fallecidos en España por COVID-19, es igual al de los caidos en la Operación de desembarco de Normandía en la II guerra mundial... https://t.co/HybhrvKSPK",-1.0
"Frente a la reapertura de un mayor número de tiendas y comercios, ¿cuál es el protocolo de medidas de #seguridad sanitarias que sirve como guía de buenas prácticas? #RamellsRamoneda https://t.co/LomYbdVcWB https://t.co/5NpoEv3vsz",1.0
"India está obligando a las personas a usar una aplicación para monitorizar el COVID, a diferencia de cualquier otra democracia https://t.co/ZxGO4yjKao https://t.co/K1pHMaoJXr",-1.0
"Tras la última reunión con la @UJIuniversitat parece que muchas de nuestras propuestas han gustado, aunque no nombren que son nuestras: - mercado agroeco - intercambio segunda mano - compra pública verde - estrategia de comunicación  Estaremos atentas/os https://t.co/yCbnBstwdi https://t.co/3zhqKylCha",1.0
"@gorka_orive @nhk_news El hecho de conocer que llevaba la pintura falsea mucho el resultado, aún así...a ver si esto vale pra que los descerebrados comprendan lo fácil que se transmite. Esto y obligarlos a ver la agonía de los enfermos Covid en UCI",-1.0
Hola #lovingpeople! Ya tenemos en marcha la segunda encuesta #lovingtourism para determinar cómo va a querer viajar el turista residente en España en tiempos del Covid-19  ¡Esperamos vuestras respuestas!   👉  https://t.co/ImzpzHcvj9 https://t.co/IJHidiETSv,1.0
"Si este mes, no tenemos alguna información de Godzilla contra Kong, entonces, aya la posibilidad de que den alguna información entre el mes de Junio y Julio, y si el COVID-19 se acaba pronto, entonces el mes de Junio, tendremos alguna información, o filtración, o nuevas figuras!! https://t.co/mfVgPKKL9w",1.0
"La que le va a caer a Juan Roig. Otro, como Amancio Ortega, que se cree que puede ir por la vida haciendo el bien.  https://t.co/zw07gCzxFZ vía @ABC_CValenciana",1.0
"@Hurtado_Hurti Creo que la explicación es que ese tipo de mascarillas protegen al que la lleva, pero si está contagiado, puede contagiar. Por eso un médico explicaba el otro día que deberían llevarla los sanitarios que están en contacto con pacientes con covid.",1.0
Se viralizó un video lleno de mentiras sobre el COVID-19: ahora YouTube y Facebook luchan por eliminar todo su rastro | El Eco de Jumilla https://t.co/xnSGMNPPlD vía @Eco_Generacion,-1.0
"@elmundoes En Venezuela, Maduro aprovecha el covid-19 para hacer del país una gran cárcel. No es igual estar en cuarentena en Vzla, que en otro país, la poca comida es asequible para muy pocos, los servicios de luz y agua prácticamente no existen, ahora sin gasolina. España calla",1.0
Isabel Díaz Ayuso: Récord de ayusadas por hora: dice que los techos altos ayudan con el virus y que la d de Covid-19 es https://t.co/J6O21wwVrA,-1.0
👉Interior blinda las fronteras aéreas y marítimas para restringir las entradas en España 🇪🇸 ✏️ @libertaddigital   #coronavirus #COVIDー19 #Covid_19 #COVID  https://t.co/G0oVWSHiVZ,1.0
"Ya disponible a través de @empleo_SEPE la solicitud del Subsidio Extraordinario para Personas Empleadas de Hogar📄 Más del 90% de ellas, mujeres.   ℹ️Para más información consulta en tu 𝐂𝐞𝐧𝐭𝐫𝐨 𝐝𝐞 𝐥𝐚 𝐌𝐮𝐣𝐞𝐫 más cercano o visita la página 👉🏽https://t.co/vrmivnjZH6… https://t.co/flqfJRlvVN",1.0
"El gobierno Ministerio de Salud debe tomar como suya esta opción de cura, para aplicarla pruebas masivas YA, sino no funciona, el Covid tiene que ser positivo. https://t.co/6OZjB883s0",1.0
Datos de las actuaciones de la @VG_Policia #VitoriaGasteiz ayer para garantizar el cumplimiento del #EstadoDeAlarma  🛂  111 personas identificadas en la vía pública 🚨🚗 75 vehículos interceptados  📝  7 propuestas de sanción  #Covid_19 #Fase1 https://t.co/YccndZlDk2,1.0
@PilarGGranja ¿No sería mejor un certificado de las autoridades de los países de origen de los turistas que indique que no está contagiado o que ha pasado el COVID y no es contagioso? Que ganas de complicar las cosas.,1.0
"Twitter etiquetará las publicaciones dañinas sobre la Covid-19, como ya hace con los ""contenidos sintéticos y manipulados"" en su plataforma https://t.co/G8AhwgI7VE",-1.0
La Junta exige al Gobierno central que el sello 'Covid Free' para las empresas turísticas sea gratuito https://t.co/qrxzcd0BJw,1.0
"#propuestaseria yo si fuera el gobierno, a los que se saltan el confinamiento, los ponia a limpiar y cuidar enfermos de covid en residencias y geriatricos, ojo, sin cobrar (y si tienen curro haciendoles un erte por parte del gobierno), a currar en 1ª linea un mes",-1.0
Me apuesto lo que sea a que estos servidores están en Frankfurt alojados y están teniendo problemas para mandar a alguien por el covid https://t.co/lWe6Ucg2mf,-1.0
"🚘 Desde @motorok_com, noticias frescas...  👉 Las patronales de talleres elaboran carteles con información de utilidad  👉 https://t.co/UOe1Quqimp  #CanalesQueNosGustan #TallersAnoia #Taller #Mecanico #Coches #Martorell",1.0
"🍊🗞️ @salmebe: ""El #COVID no entiende de rentas o de fronteras, por eso pedimos al Gobierno valenciano y al central que trabajen de manera colaborativa para que todas las personas puedan acceder a los tratamientos"" 📲 Puedes leer la noticia en https://t.co/fsd0L43tUp https://t.co/bq0uwg8Cfa",1.0
🔷COVID-19 - DESESCALADA  Recomendaciones uso Zona Azul y Naranja 🟠🔵  #LoEstamosConsiguiendo #SéPrudente #Coronavirus #COVID19 https://t.co/gwADf1uCr6,1.0
"""Una mirada bioética a la pandemia de la COVID-19""  #GUNiCOVID19 📽️ Video by María Casado, director @bioeticaidret @UniBarcelona @ACUPcatalunya    ➡️https://t.co/E1BLjsarp3  More resources 🔗https://t.co/7AtiSKj5zo https://t.co/wnAO12Tsyy",1.0
"@InesArrimadas Lo del ""covid free"" tenéis que oponeros, por estafa (nadie puede asegurar estar libre de virus y encima pagando!), pedid como en Portugal un distintitivo oficial que garantice que el local sigue a rajatabla el protocolo de seguridad e higiene y gratuito",1.0
"@el_pais En Venezuela, Maduro aprovecha el covid-19 para hacer del país una gran cárcel. No es igual estar en cuarentena en Vzla, que en otro país, la poca comida es asequible para muy pocos, los servicios de luz y agua prácticamente no existen, ahora sin gasolina. España calla.",1.0
"Dejaran morir la relación de Camilo y evaluna dioos, están mas necios q las noticias del covid",-1.0
"Me parece acojonante que a los futbolistas, se les haga cada 3-5 días hasta que empiecen la liga, y uno después de cada partido. Tanto que exigen test, que donen un montón de pasta para investigación del covid y para comprar más test! Alucinando es poco 😤",-1.0
JAJAJA vuelto covid el bicho😂😂 https://t.co/b90yk9pVzh,1.0
"Estos días, el #agua es un gran aliado en casa contra el #Covid_19, y esta es una de las #8Aacciones  que puedes hacer para evitar el contagio. #AguaVsCovid19 https://t.co/DzscZFFcu3",1.0
Nuestros compañeros en #Ghana siguen repartiendo material educativo a los #niños más vulnerables.👩🏻‍🤝‍👨🏾  #WorldVision ha logrado:   📖📚 220.196 personas equipadas con #formación y apoyo educativo.   #EmergenciaSanitaria #COVID #RescataLaInfancia https://t.co/KgtjoYsjzR,1.0
"Las #bibliotecas dan la talla en situaciones de crisis. Por eso no es raro que artistas concienciados, como Banksy, nos apoyen. ¿Cómo? ¿Que es falso? Demúestralo @banksy #LaBibliotecaDesdeTuSofá #eBiblioMurcia #eFilmMurcia #Covid_19 #art #urbanart #graffiti https://t.co/QfMbv5sNxN",-1.0
Torra retrasa elecciones para endosar a ERC la crisis post-Covid Léelo en: @cronicaglobal @MJesusCanizares https://t.co/gtTMTaAnsG,-1.0
"Es más, Seneff hace referencia a cómo el colesterol sulfatado, análogo de la vitamina D, otorga carga negativa a las membranas protegiéndolas de infecciones. En concreto en los eritrocitos... y si es el motivo de la baja capcidad del Covid de dañarlos? y por ello se da la https://t.co/qjX95kK0Sv",-1.0
"@grupoeldeber Los unicos responsables seran los dirigentes,cuando se sature el sistema de salud,la lógica de morir de hambre o de covid 19,es responsabilidad de cada uno.",-1.0
"20 días más de cuarentena para los ingleses, pese a que bajaron cifras del COVID-19 El primer ministro británico, Boris Johnson, anunció este domingo en rueda de prensa que el confinamiento seguirá en el Reino Unido hasta el primerio de junio. https://t.co/LlZ5tISVZL",-1.0
📣 Más de 10.700 sanitarios han dado positivo por coronavirus en Madrid #SanidadMadrid https://t.co/ujb1RTRoPI https://t.co/5XcIICkMSg,1.0
"Ayer @sanchezcastejon, agentes sociales, etc. firman compartiendo bolígrafos, TOTALMENTE PROHIBIDO, por ejemplo, en hostelería. @IdiazAyuso en IFEMA sin palabras. Merecemos una clase política tan mala, @PSOE @PODEMOS @populares @CiudadanosCs @vox? #Covid_19 #COVID #coronavirus https://t.co/w9Vdbdbuw9",-1.0
"@Mariluzfri @FPtaxiMadrid Estaria muy bien , si no fuera porque  no está comprobado que el ozono acaba con el covid.  Falsa seguridad",1.0
🔵 Conoce el Plan de Medidas Extraordinarias para la recuperación económica de Castilla-La Mancha elaborado por CECAM CEOE-CEPYME Castilla-La Mancha   ➡️ Toda la información en el siguiente enlace https://t.co/QV3hPDjtlH,1.0
"EL DISTANCIAMIENTO SOCIAL GENERA EL INTERÉS Y DEMANDA POR LA TELEMEDICINA  En la foto: Asistencia médica por medio de Teleconsulta.  Quito, mayo 2020.- La emergencia sanitaria por el COVID-19 obliga a replantear cómo… https://t.co/7AEB93ss1B",-1.0
"Amadeus gana un 60,5% menos hasta marzo por la propagación del Covid-19 https://t.co/QnhqzljdaW vía @expansioncom",1.0
"Los masistas, los mesistas el covid-19 y muchos más...Son el virus social más  peligrosos",-1.0
"😷🔴 #IMPORTANTE: En el acumulado, #BCS casi toca los 400 casos de #COVID19 📈🔍 AQUI EL ÚLTIMO REPORTE👇 https://t.co/ySJdUdU4Y9",1.0
El vídeo que muestra cómo un virus puede contagiar a todo el mundo en 30 minutos #covid-19  https://t.co/Hny9nojV3v,-1.0
Los usuarios de la Residencia Geriátrica María de la Paz de Nerva agradecen la atención prestada durante la crisis sanitaria causada por la #COVID-19 @AytoNerva @ayala_josea https://t.co/tszdYy9waW,1.0
"PlusVitech, ganadores del hackathon paneuropeo #EUvsVirus, por su tratamiento del COVID https://t.co/gaLRrD6aOm vía @huelvared",1.0
